,0
43236,1005799.1287020933
43237,623851.0180857753
43238,3331.302859679039
43239,806491.6975865765
43240,563659.0124387079
43241,406245.44335602067
43242,491236.4823090122
43243,664875.8832498279
43244,1196830.5261279887
43245,3137.592351046651
43246,509814.61104759626
43247,961836.626782267
43248,373520.14996559615
43249,1248662.558680129
43250,676734.8855233743
43251,734911.2889797803
43252,564970.2864304386
43253,601356.4593906283
43254,2763.716780491228
43255,926548.9945745022
43256,3339.7277309210735
43257,612042.5784041277
43258,499269.29279207275
43259,721488.0287304326
43260,982998.1532363053
43261,456442.52875657455
43262,638032.4750212663
43263,1384015.6800283596
43264,4007.5960993360804
43265,1503607.167801739
43266,646161.0653816363
43267,535588.6526443247
43268,718472.7343657073
43269,672597.8438055041
43270,538731.6938757544
43271,604333.987881994
43272,587085.9349116102
43273,3516.6647527990704
43274,4892.211961199882
43275,754167.9271926046
43276,907771.3086268157
43277,382376.8703284299
43278,582975.095402646
43279,869933.1059889054
43280,3422.724360185155
43281,737172.1595735286
43282,3998.9253129649946
43283,773513.4486590674
43284,4713.4763584162265
43285,978874.8689988367
43286,495510.76804574014
43287,515625.99856732925
43288,3166.5108121843386
43289,588265.2516729377
43290,432353.91682742466
43291,3581.882155643652
43292,1178314.102879157
43293,860079.5379779363
43294,3530.0028443223487
43295,1621657.1605988126
43296,788423.4051125416
43297,822215.1312035002
43298,902807.226128363
43299,672579.6651631407
43300,573782.8500930812
43301,482269.11555411806
43302,450040.6882321285
43303,4702.807542511076
43304,632360.0203130024
43305,3010.5845651087234
43306,670302.5054099602
43307,415850.089595154
43308,798496.5251479041
43309,541081.3217724435
43310,1328249.2048030696
43311,750749.8325500552
43312,750810.2407004599
43313,565855.1203949678
43314,559656.7108125581
43315,805181.4339740719
43316,600159.8747344721
43317,1448275.7103224464
43318,570310.4355225741
43319,760263.5765554832
43320,630582.4690551861
43321,258297.8259066852
43322,577954.8811725006
43323,521818.18375300715
43324,4542.015627460934
43325,1367199.3803289912
43326,808747.717525168
43327,998708.7988589316
43328,710838.2974995443
43329,621768.2442787864
43330,992989.5689895364
43331,1727294.7445437629
43332,941996.2606994476
43333,430437.6196781629
43334,620308.3394614669
43335,719677.1709668026
43336,2750.6595177378076
43337,837928.3654251476
43338,609079.7596058372
43339,958871.260796921
43340,542609.0631619645
43341,925395.4566247305
43342,542442.3753990912
43343,482481.40130493394
43344,701731.9332500586
43345,1061246.7180852212
43346,675326.1248687675
43347,553652.9771554134
43348,4309.567961973107
43349,386938.0421254074
43350,447996.6735852721
43351,318950.5717570007
43352,752405.0480823171
43353,915416.2867786429
43354,436044.34546323755
43355,1088150.605178193
43356,189525.40617352
43357,606327.2503976047
43358,1186285.9997372471
43359,876970.4737596338
43360,925185.1633099929
43361,914080.3998598354
43362,900060.7000308251
43363,578267.3722972341
43364,656423.6085477383
43365,338621.0761774622
43366,406167.0517387625
43367,1148885.7245580591
43368,491362.0132378205
43369,3721.4349874136155
43370,4229.662108823169
43371,1125867.9005865557
43372,981243.2060333852
43373,511088.2273087642
43374,938037.8273367854
43375,849742.4767784285
43376,730686.9124614241
43377,828660.1648768587
43378,420251.4654181946
43379,339835.6590441366
43380,442073.80326018605
43381,631658.5862670337
43382,571892.3141769547
43383,981414.1296367851
43384,697355.495344703
43385,962686.2209700457
43386,550153.94336296
43387,528600.8938432672
43388,781483.5218284976
43389,255334.6252379018
43390,949034.7317304304
43391,908717.9146744806
43392,330801.13041309686
43393,1009737.2734740278
43394,491676.30477824155
43395,809582.7728566217
43396,3784.437892906911
43397,2887718.298247362
43398,692658.8329857964
43399,298986.6796802092
43400,503667.9533673606
43401,4070.434117058541
43402,987515.1105125818
43403,246715.8096643287
43404,507999.40435441537
43405,465968.95838541817
43406,4538.18326929396
43407,718220.5021837711
43408,490702.6790253855
43409,2772.574494189179
43410,898970.5415412666
43411,3437.12102279821
43412,390688.81200772506
43413,458449.55955314124
43414,945021.8897151767
43415,608515.0355687755
43416,664501.26698878
43417,4260.409328796043
43418,783336.5939422044
43419,551482.0645818134
43420,413664.22202056163
43421,1601213.4044090386
43422,726278.971704762
43423,3809.686470324325
43424,1041479.8965565454
43425,627060.0299119451
43426,607881.781345599
43427,1350880.2098551106
43428,479370.2281786191
43429,498608.15582523047
43430,261937.2230194783
43431,515518.70800947817
43432,252937.19199755962
43433,647691.6691764406
43434,790344.358662969
43435,1307550.3282613042
43436,525735.5146763715
43437,549368.2394802655
43438,685227.034788066
43439,784454.2541878166
43440,847771.4899375973
43441,1258662.9847973546
43442,899086.9129318126
43443,976075.8265017265
43444,1337844.763566354
43445,3581.1159936651043
43446,663172.7002051113
43447,3029.601563440298
43448,450087.4624904815
43449,1151686.8176466278
43450,850431.2083284772
43451,530439.8173444638
43452,439969.24508385133
43453,1067981.2936981732
43454,1173572.2497364914
43455,3957.652087174678
43456,805100.686786898
43457,472958.0286449578
43458,578705.6188171582
43459,859991.6119590733
43460,742337.8106660767
43461,949361.368682805
43462,702665.2929228508
43463,1459981.1087806018
43464,349117.76877586526
43465,477714.05726626515
43466,6935.104768995153
43467,1119397.873685464
43468,4410.065190790858
43469,467322.000926405
43470,806638.7504108622
43471,720941.5368503015
43472,583371.7886812201
43473,771647.0216074112
43474,357676.807619731
43475,699967.5395623754
43476,1097112.3679491293
43477,5637.531156032889
43478,485955.8608179251
43479,500074.04009764286
43480,3553.622390260943
43481,724960.3854418411
43482,366836.09280661197
43483,503981.8151709852
43484,854636.3102166719
43485,469966.96969047136
43486,277636.9037922656
43487,616087.8480431045
43488,2405.5489731713897
43489,1739849.3172493952
43490,597781.9398547959
43491,760700.5180182182
43492,865947.4170567674
43493,690770.6884225898
43494,546760.2085227678
43495,195797.34901165194
43496,716344.2687215168
43497,741249.9936893763
43498,626945.9819614311
43499,452850.54981214815
43500,571406.1313492866
43501,5198.7632653370465
43502,1022130.7348326064
43503,1218938.9001428208
43504,644023.2165992138
43505,3028.3022937115825
43506,1529446.3229810067
43507,3707.056955000626
43508,617815.0922334995
43509,2801.399469249001
43510,4313.749050824406
43511,949666.6289500691
43512,400879.6259079242
43513,2803.3682683928287
43514,350611.12413372775
43515,831946.0749189099
43516,352248.120938285
43517,813560.7091996431
43518,431229.57668334263
43519,372175.7923624897
43520,3669.34103786631
43521,1107753.6031260812
43522,685875.3438959538
43523,4045.497710470708
43524,1269663.1045651138
43525,3369.2800270571024
43526,607807.8880687937
43527,1062077.5636273914
43528,835967.2129402193
43529,647633.2466268094
43530,369250.07521379745
43531,843718.105676591
43532,1656191.9347671142
43533,4391.033324253384
43534,438216.6757893293
43535,801439.1439824882
43536,564678.5417623187
43537,2811463.20301321
43538,397200.688270212
43539,337514.6829575925
43540,3835.683304381056
43541,497548.2395037971
43542,1254630.5541537756
43543,1323198.0027970753
43544,379145.9186216472
43545,974664.2738754876
43546,676363.7348738051
43547,1700675.124451765
43548,796833.1895015311
43549,853446.8740755379
43550,628319.084145934
43551,516553.4311041844
43552,490884.50185747404
43553,3970.7613842166725
43554,565219.7050087665
43555,419066.56690564635
43556,4244.260473158762
43557,528666.4004854048
43558,296594.95553582103
43559,3957.372727069538
43560,3609.9672469266225
43561,214710.2617504341
43562,3498.047430979977
43563,1548888.5499299038
43564,596265.3854206278
43565,728288.0271346032
43566,2524.7206600589175
43567,686106.4472260904
43568,608034.8673742474
43569,5161.132440797604
43570,565158.6413685376
43571,1040006.6604617705
43572,430558.1778994445
43573,707129.6611280916
43574,433274.6146282966
43575,498499.4194045277
43576,3029.7343981013905
43577,3126.972389507127
43578,770786.501066626
43579,1091128.5296891483
43580,2588.02109592829
43581,645146.7747435726
43582,828759.7966850101
43583,416761.24275533314
43584,850891.080030155
43585,731500.4079124611
43586,602799.8311588673
43587,919309.1851515331
43588,544293.7336795758
43589,683762.5513431389
43590,5647.904035073193
43591,4388.766760869378
43592,450382.2693167634
43593,919579.4207267867
43594,780666.1916372878
43595,761187.8584555615
43596,444048.89540119393
43597,681368.9632968511
43598,536387.3493605218
43599,541531.1462401096
43600,2783.123941386697
43601,4718.8996338312745
43602,521556.3902149722
43603,808523.0478826781
43604,488179.3909768197
43605,537080.9341161392
43606,254430.4396965366
43607,2866.962015872383
43608,990592.9918445809
43609,3263.401922201916
43610,816362.443213007
43611,661668.7231360966
43612,586618.8497806074
43613,622505.5400028211
43614,439449.86667809525
43615,635340.7354127835
43616,583830.9217077418
43617,1104013.4575058937
43618,689922.069407481
43619,501243.0193796914
43620,225998.09086151296
43621,3210.9633076263904
43622,559198.5342578293
43623,4317.09686857748
43624,392877.2105124402
43625,3161098.5560121126
43626,1124827.0946112212
43627,716772.4652292536
43628,567906.4789090062
43629,502411.0329950108
43630,503957.466541972
43631,1113747.1663894
43632,1103882.896052799
43633,3451.898852975422
43634,489703.5502671036
43635,1284583.0250329168
43636,453444.3071315496
43637,2876174.850764146
43638,653696.6183288639
43639,386620.8515239257
43640,707609.6787450105
43641,708573.951067564
43642,768285.9079577961
43643,595559.2256956905
43644,941282.0528820454
43645,543013.1732990356
43646,589734.3764795918
43647,1724266.0553254804
43648,2044905.6098065034
43649,1308497.9750852406
43650,303467.3753328964
43651,596133.9001630103
43652,695401.4143989508
43653,489821.1255153548
43654,3299.3865368425454
43655,430701.4905975596
43656,394045.3632379745
43657,3123.6387379088555
43658,370501.4422432042
43659,354975.2415870479
43660,648837.4651575857
43661,812390.5279260903
43662,1031518.8004717309
43663,832307.3985427519
43664,1647051.9858519787
43665,1120482.608803535
43666,737179.4997870642
43667,649693.2122966266
43668,4236.435980604573
43669,712328.4660061863
43670,687035.5328171543
43671,1455806.7764052253
43672,830801.5207311739
43673,1428683.3715407199
43674,572348.1475903462
43675,1244749.25280512
43676,436521.06277986575
43677,897066.9600766884
43678,4116.507126785659
43679,710811.2562224707
43680,526662.9476984496
43681,580201.5716778092
43682,285745.1193808609
43683,759495.1502588713
43684,444468.0059171556
43685,4041.570993851599
43686,3724.948199128305
43687,904148.4673783717
43688,1248009.742106681
43689,618994.9425631937
43690,702056.6919311766
43691,818663.4688834477
43692,728078.5053993802
43693,850517.433578208
43694,858065.8030497212
43695,576239.0581082812
43696,531193.4107675097
43697,4357.787386564841
43698,732382.3923043604
43699,688482.2352700805
43700,635359.3879282401
43701,975678.3185574049
43702,469799.8747919094
43703,559919.727603682
43704,325526.55259981623
43705,720597.2364091043
43706,774676.3097450664
43707,538860.9267874697
43708,674399.9587530317
43709,1124361.3983492635
43710,2348.6236267330437
43711,564140.1412632378
43712,3851.665621760305
43713,782749.267536989
43714,739756.3541977996
43715,665214.6635360081
43716,4520.049715579441
43717,844331.0135202742
43718,801040.3025354004
43719,378342.0052499482
43720,606261.4893993528
43721,344412.1416173696
43722,744300.8323602363
43723,762856.274427095
43724,505753.50279704295
43725,680565.6079428302
43726,377125.39002083964
43727,3336.3195103176326
43728,436348.61842508405
43729,3807.8352562500672
43730,3916.4493639469147
43731,790583.2648173774
43732,836919.3996594237
43733,491703.7172489282
43734,512194.61915068375
43735,891852.283692205
43736,812503.6926262904
43737,375314.17946239706
43738,981203.6177059476
43739,3413.6634483195535
43740,876442.8838187911
43741,881446.9849745078
43742,600974.7578238273
43743,624611.0486560885
43744,3580.1898193039738
43745,511383.68720766576
43746,556769.7440644078
43747,1988185.3168473523
43748,755935.0883897253
43749,276027.57918513106
43750,479767.65633644885
43751,463622.3474075887
43752,3184.102374915084
43753,929209.0847907652
43754,840533.8412734149
43755,3457.755291208124
43756,448974.30457160197
43757,558686.860661554
43758,866237.1386078359
43759,5258.829477655407
43760,535663.6449528242
43761,1015117.303198093
43762,4802.3889276743985
43763,4557.963197868314
43764,571847.9874019814
43765,2009118.086751677
43766,529046.2879892868
43767,2785577.0565054584
43768,577634.3809480218
43769,391250.0395452827
43770,1040671.5727721717
43771,396162.81022757455
43772,630569.1803333836
43773,811210.0291233574
43774,1385397.2082763303
43775,588540.9571619815
43776,521729.3818009308
43777,1267846.4556640654
43778,1144745.815859955
43779,452601.6831474039
43780,789619.0492851391
43781,704507.6083771317
43782,583976.8241895359
43783,347420.95353479247
43784,3674.300516045338
43785,618485.5534678205
43786,892877.7826355154
43787,3336.414375784481
43788,3255.1212596882756
43789,3349.4661702923827
43790,751499.9877917256
43791,356071.7932871972
43792,569551.5657276904
43793,607749.3258316108
43794,710172.0660594587
43795,646651.443376279
43796,1147703.7876842075
43797,608877.1864679325
43798,562787.133125889
43799,679170.4464258588
43800,867929.6881728992
43801,352453.18811859534
43802,1213905.8296786954
43803,705724.5972626553
43804,695187.5841501751
43805,5194.772875525997
43806,4742.808615431531
43807,489954.1131065518
43808,966834.8097845527
43809,482630.3863518845
43810,455413.33729614224
43811,1165261.215304199
43812,781273.3116477687
43813,544249.7563449835
43814,5117.207263226089
43815,673667.1585799116
43816,3418355.071823306
43817,785543.004870217
43818,959755.7005389166
43819,427295.89727962035
43820,795164.8198697196
43821,520447.49646961904
43822,659011.8383452533
43823,782087.5837661325
43824,1032744.170080875
43825,973804.7939516475
43826,1017343.4514275127
43827,4602.859553692106
43828,649552.4595618942
43829,705994.5406284583
43830,1009540.8457352443
43831,563816.0130377456
43832,932531.3763589518
43833,4362.808963812527
43834,1316098.4879855474
43835,3867.624604264433
43836,4052.9505758533837
43837,529943.3689260803
43838,2676.9761719961225
43839,603452.9362304764
43840,598775.335078352
43841,875695.073330162
43842,624193.4377294016
43843,1462597.9915978508
43844,955860.8046057684
43845,586277.8120018564
43846,588010.2000701912
43847,716795.1619516689
43848,410052.98662920226
43849,978265.7926173224
43850,686501.4560155002
43851,559423.40120236
43852,584024.7563628781
43853,3453.646172145886
43854,377292.65162373014
43855,458996.00106709707
43856,505921.4192556121
43857,3564.964180475749
43858,428852.25965801463
43859,319098.9339630355
43860,464074.15105794807
43861,389092.2544441751
43862,512881.6209377008
43863,4063.731210431635
43864,799191.0498697455
43865,467098.4220712722
43866,547948.5789502428
43867,1029705.1602983144
43868,663740.1247472457
43869,580551.7315083117
43870,3438.194375384692
43871,1257712.447516274
43872,445112.783607233
43873,416562.44978605054
43874,609484.495788525
43875,461619.38823937724
43876,4994.543324583886
43877,708000.827108204
43878,412984.18515383365
43879,1421675.4544061767
43880,770988.3536931003
43881,653326.6440948215
43882,673688.136257951
43883,5308.579155271217
43884,2258034.4608864444
43885,4636.694803124258
43886,1250933.187956021
43887,4468.683908037768
43888,688048.1434474554
43889,563201.2804528093
43890,4211.893330979879
43891,608897.928056683
43892,595669.6848305847
43893,343442.25390431745
43894,496912.7670256857
43895,1486495.0689044164
43896,4516.4410214819445
43897,452777.1553555615
43898,664130.7455965417
43899,1476419.544798861
43900,575460.2185430651
43901,397520.3759342951
43902,4031.2128580059393
43903,509771.7580846592
43904,824297.7866854202
43905,519695.4480935005
43906,788218.7881044579
43907,702312.6094571516
43908,618330.3967655943
43909,857596.1775249211
43910,3920.8967647112167
43911,599037.1732482607
43912,455439.76544675656
43913,683925.3755289622
43914,2734.53066425424
43915,1053917.4204643967
43916,607255.1328485105
43917,580923.4668495996
43918,661042.1699871008
43919,397210.98707100167
43920,3482.6500196039983
43921,405941.9449732639
43922,313276.40791835805
43923,2677.9332208930514
43924,583407.6744891475
43925,877852.5517803797
43926,542006.064848959
43927,4167.069555107275
43928,396999.5926809311
43929,557191.2075602281
43930,2450.5891504824976
43931,3475.7547915135783
43932,524362.675600525
43933,4358.534915869225
43934,1111646.204276215
43935,768715.8889860873
43936,2240586.028710637
43937,3779.1842691243005
43938,429615.3346126727
43939,535510.5627961685
43940,1001918.0477102088
43941,531164.6862228311
43942,766690.1091772165
43943,3049.4469239859027
43944,594141.588033826
43945,472453.3797041572
43946,789191.402896822
43947,3352401.411607396
43948,1840698.1066634415
43949,873076.2876749955
43950,670552.8256836882
43951,702063.2047811343
43952,5160.554748605887
43953,560067.1263446402
43954,291314.91092565464
43955,655523.0084883319
43956,3539.071930683404
43957,1181730.0445096383
43958,525591.3295770973
43959,1145149.7998627156
43960,475840.6788777941
43961,4867.18562691122
43962,546895.3782066543
43963,545456.3777394885
43964,580475.6868482988
43965,2546684.979164662
43966,2762.6001245833854
43967,836019.0798959018
43968,5033.733981378986
43969,2026247.9647413536
43970,584250.5569338119
43971,197978.39585988328
43972,3550.2965613648835
43973,515011.4937120183
43974,1555532.4379738513
43975,2953.3325791902607
43976,470050.3297968614
43977,489042.04616089346
43978,868236.4452103236
43979,1055721.9068058098
43980,350259.5440043804
43981,2014931.4716232277
43982,715108.8801402008
43983,738803.7241887549
43984,582862.0139349188
43985,520977.1877315485
43986,614264.5866157647
43987,304226.9563938964
43988,460413.77388957964
43989,578015.8677444286
43990,3187.85689719135
43991,1278865.4784597394
43992,671326.7488405108
43993,783448.4643624508
43994,459873.794773375
43995,1385666.6557399484
43996,722125.7785151969
43997,740223.2569535611
43998,296694.4745287335
43999,835094.0080196393
44000,3500.342940967604
44001,403424.48936993856
44002,611545.6432672535
44003,1148352.2954768918
44004,370795.3689816932
44005,864859.1679943259
44006,4173.097530698847
44007,758604.0267548017
44008,657529.2173565038
44009,539009.7206741665
44010,530526.2274330826
44011,3266.877257470984
44012,1411819.6134639748
44013,729766.7339144936
44014,670972.6027628612
44015,801524.9308116947
44016,1024336.7835518857
44017,435892.81231145776
44018,504652.81332255504
44019,4120.175401353805
44020,537839.1419195764
44021,528473.2228426907
44022,609692.6480777549
44023,1207230.558511097
44024,585181.4802418955
44025,708201.347033501
44026,967810.5231343767
44027,673410.2359822103
44028,1443398.7104720676
44029,1218019.4692372738
44030,668076.5720420725
44031,433870.66798123764
44032,388867.80087936233
44033,392095.18543271295
44034,1093762.9485565906
44035,4311.758485881911
44036,472121.3475273054
44037,937678.6636987414
44038,798916.793290791
44039,617804.3158705452
44040,631706.3586801314
44041,3180.1672955653517
44042,620609.5951862291
44043,911318.9283883394
44044,708975.459728087
44045,886463.6238480727
44046,463050.4727583414
44047,789260.1987606526
44048,854865.9583908706
44049,579152.5789408426
44050,3981.8890726517034
44051,707623.2416895091
44052,563872.1560374442
44053,370705.1542256547
44054,651175.6615836038
44055,1157519.875873442
44056,1149076.9135657637
44057,384800.3910238622
44058,667351.972458072
44059,3690866.5790429465
44060,918526.7791225665
44061,812544.9954711191
44062,1378885.0256355668
44063,297014.1276443907
44064,709487.4175468889
44065,476904.47373224393
44066,372610.9636225707
44067,458730.0059381167
44068,483928.363876525
44069,339401.69776121393
44070,3143.653026636934
44071,3918.5160453995263
44072,566804.8780531998
44073,889603.3888895054
44074,5449.675949289855
44075,837760.27322656
44076,700511.4450644637
44077,3770.3480858505045
44078,272585.0986857048
44079,680602.6658195397
44080,3389.1203120611685
44081,827894.5949960892
44082,416362.8924837885
44083,306408.1274052196
44084,771768.2035347493
44085,668458.1937691595
44086,2911.495663941822
44087,583196.8161822209
44088,615702.795947052
44089,360030.04808172275
44090,1033449.5403329836
44091,975933.4039858516
44092,933703.3344311393
44093,458413.01977925753
44094,569415.3784529945
44095,530343.9370496987
44096,687221.1785936453
44097,730999.5446090222
44098,759370.97772625
44099,795230.7148116959
44100,446037.519267047
44101,585274.2386836676
44102,527442.2161707928
44103,1073237.3260754964
44104,488557.51719295746
44105,521782.5356023515
44106,775523.4544918826
44107,477519.4988796101
44108,737550.7320020712
44109,1064560.3785446794
44110,355200.58346186345
44111,615702.5165831122
44112,596461.7961235178
44113,2713.7952436330183
44114,734280.2139996985
44115,674900.8812817686
44116,790399.3901201934
44117,3519.466067716072
44118,682029.4043751116
44119,4311.785648680994
44120,716903.0300162397
44121,524926.5059711498
44122,707944.8369958339
44123,585565.4132653124
44124,603592.4534706852
44125,3204.801848828975
44126,846225.0369704495
44127,840319.5799966158
44128,829053.3384565326
44129,836636.2080839681
44130,552036.6260889039
44131,735637.4540268374
44132,412624.8611025621
44133,2575.4670995027836
44134,661079.9064386406
44135,544803.9569133322
44136,563765.0852049275
44137,4267.980636745012
44138,629978.2753752337
44139,575947.7117219438
44140,3181.9644037687217
44141,3382.7485486956352
44142,799995.059135138
44143,766265.9712968032
44144,598519.2031550832
44145,262287.56323023856
44146,1334357.6295511967
44147,482143.49194962176
44148,640396.8894390768
44149,4038.5548424163294
44150,807400.6699862353
44151,575519.7732208116
44152,632256.9298132957
44153,805450.7989041964
44154,691571.0233929303
44155,469597.89753301325
44156,5558.001053000308
44157,3307.43494851647
44158,769543.5553023104
44159,377585.9268155472
44160,367943.24768850725
44161,722350.0557206105
44162,1059360.5229058517
44163,3994.5955183120254
44164,1563417.1875520851
44165,3740.745871570784
44166,1717975.9931621344
44167,588677.8197786721
44168,3368.3207043728635
44169,642842.772621144
44170,879558.709470409
44171,752696.869194502
44172,3397.741725250338
44173,168401.36317860163
44174,691977.9876709142
44175,811166.018344576
44176,945224.5014014783
44177,471355.68568310427
44178,553333.3299244448
44179,3305.174734656377
44180,3582.1601754028347
44181,595557.167315577
44182,707373.8363480627
44183,1053846.4562104556
44184,641357.3391066293
44185,3063.392841425561
44186,1092576.383352551
44187,677690.1241009302
44188,551953.3633747919
44189,816870.746142371
44190,3276.427222665787
44191,749601.1316762477
44192,585895.7490134432
44193,560654.724898712
44194,717323.9552860899
44195,1064723.0997481297
44196,420135.5841986183
44197,2394747.9550535525
44198,309791.4791278167
44199,598041.3648563166
44200,4035.5597661161023
44201,3996.062921185485
44202,923298.3640753796
44203,643521.0346136919
44204,428248.32697862486
44205,446314.892395706
44206,588346.3120258432
44207,783991.282276961
44208,473768.7192770215
44209,459024.2204673887
44210,3281.989810791903
44211,1146421.23408023
44212,464518.3318621109
44213,364297.54462098243
44214,467997.0751222786
44215,887997.3546571423
44216,981486.313391876
44217,246096.83127108624
44218,462871.64278156357
44219,452807.7226409928
44220,606779.1444581525
44221,770401.2679958724
44222,6466.973401758114
44223,502770.03191159904
44224,2682.3099091717236
44225,401927.12445854425
44226,4904.396344420438
44227,524385.0349541991
44228,587055.4080152394
44229,518581.5678764237
44230,2965.4939918816053
44231,3065.323084374156
44232,3657.957291328519
44233,1931933.26208906
44234,5130.213745599939
44235,490680.56427216646
44236,4790.902242161085
44237,909482.3845234244
44238,1386857.3196988825
44239,668409.8374056459
44240,512471.0024062718
44241,3238.5921909919784
44242,536640.1336750175
44243,4454.995265467686
44244,379535.73961022054
44245,618519.2752114992
44246,4468.624218503049
44247,786854.6939569275
44248,423050.7893046826
44249,1904311.3782018258
44250,302773.59055422415
44251,535483.4638055363
44252,689703.7399331992
44253,364841.513905884
44254,4599.142664328699
44255,2926.451114769994
44256,582384.7665054438
44257,511728.00380169245
44258,1294064.1376888508
44259,4616.476775789505
44260,546185.3273229446
44261,4498.361467340324
44262,1181929.4311457532
44263,330700.8306739923
44264,3373.3982114542046
44265,1834591.7736132136
44266,570277.0483850221
44267,860321.4156366639
44268,760376.6206027485
44269,811140.1145047327
44270,1148106.2496444911
44271,746939.0337592532
44272,605000.7870118073
44273,809884.3751016519
44274,541496.4873172749
44275,908557.2024320726
44276,3248.6217544946935
44277,566716.3585623862
44278,482126.13888553245
44279,650972.224676909
44280,787846.1456355875
44281,436049.51002158463
44282,251026.67612414432
44283,170087.09666263356
44284,755153.8927104877
44285,2022281.626418789
44286,368850.260958907
44287,457800.2022991947
44288,1077683.4970036717
44289,945070.0468753739
44290,628936.1815089913
44291,506790.4137514956
44292,577247.8411709123
44293,1217751.3009228678
44294,513987.0729226132
44295,736521.1788070245
44296,416613.4002072506
44297,727759.7051735477
44298,1034624.4220129967
44299,598712.6656634917
44300,771800.1251547793
44301,1627954.109656879
44302,645357.9243138838
44303,452471.9046349292
44304,1064937.8652129301
44305,575092.3727499704
44306,3833.1657268963445
44307,4414.298272219347
44308,3925.104413657391
44309,3570.6327018554402
44310,671751.7991228194
44311,4192.449576226168
44312,393358.82567273936
44313,829851.3134155005
44314,337299.1879190313
44315,188871.73549555932
44316,378969.79489034455
44317,441815.3968912003
44318,594846.3725729991
44319,809382.6303452278
44320,757767.1865319818
44321,606313.2885764665
44322,531475.8219411502
44323,3929.740086921316
44324,684245.5387644233
44325,507648.50640491984
44326,660597.6941806609
44327,367171.0756700817
44328,480564.77755769045
44329,783635.1518036058
44330,3222.094523800168
44331,872719.3126448495
44332,588026.4324840014
44333,2503.9103844497586
44334,861471.2969757746
44335,434008.3386290217
44336,1087390.0437929602
44337,535450.2436709511
44338,429993.77943038306
44339,3713.389189912286
44340,748610.998415512
44341,2004384.4445124601
44342,510174.8290214241
44343,4382.219792417262
44344,923360.89314046
44345,3542.565788116015
44346,2796.57423543185
44347,1077173.8379668272
44348,677167.1583092639
44349,1250541.945196044
44350,697250.2214531157
44351,541122.5592788745
44352,695543.0195602169
44353,933094.3131684276
44354,778763.6270615036
44355,1065415.2452620747
44356,530834.8314611412
44357,692344.8757750167
44358,1699061.5024992963
44359,930312.0952628359
44360,3010.4007364906333
44361,481138.1006488572
44362,500834.78456013533
44363,816072.956911991
44364,524451.8998321105
44365,529728.9634620072
44366,480423.5338499339
44367,360724.47991558415
44368,3979.8995871297047
44369,544940.5673375432
44370,448665.23396900116
44371,579055.4765179678
44372,280534.6506246364
44373,4004.908786237655
44374,1856741.036503466
44375,500175.9041559413
44376,611859.7220809747
44377,1437141.6446229713
44378,736406.9219710579
44379,670722.638647196
44380,601567.9375270575
44381,852375.5240896236
44382,3470.8720908584423
44383,655429.1756142
44384,687308.721160081
44385,661587.9527461352
44386,438901.8782759623
44387,443891.3392198063
44388,3633.3438389969215
44389,550559.0450376255
44390,2685401.302980753
44391,581637.4371634299
44392,3384.864042510911
44393,647902.0341907687
44394,950593.6180458064
44395,722177.0791989369
44396,3395.602165565826
44397,531758.8613540063
44398,475262.3512531689
44399,867342.0764963444
44400,1077102.1143315053
44401,602565.4554072806
44402,1156845.2898092566
44403,472737.4233255365
44404,4363.447235822445
44405,590439.4615867821
44406,526081.0928386021
44407,4364.5136325190315
44408,655465.2327012384
44409,672743.2927479636
44410,4232.031504758634
44411,768627.2041875491
44412,1113534.8056598415
44413,765123.890067778
44414,3483.130484471629
44415,1227862.5823351417
44416,587020.4486604292
44417,4105.774836981813
44418,547801.2741107311
44419,3227.6023258991154
44420,542530.7754056657
44421,455016.15179937886
44422,902187.6628299878
44423,1179784.1143093458
44424,1005226.6759356646
44425,4543.665588697485
44426,1202398.6876785178
44427,464546.6687823225
44428,3866.584214545282
44429,459812.1504189012
44430,3414.762402163194
44431,3933.502224478467
44432,787854.3732828818
44433,1496075.3532778479
44434,948597.2307348591
44435,3547.0446856535
44436,565053.4102798252
44437,3749.8682472607356
44438,943201.7414919572
44439,656084.193323546
44440,799817.8363119046
44441,491770.27212115045
44442,772441.7864466314
44443,3907.4898301656553
44444,3808.6402629161603
44445,453976.55690457666
44446,1731489.505438326
44447,525560.7991324993
44448,829375.9291217149
44449,688126.7752531201
44450,475818.4211638549
44451,3576.528106500317
44452,3518.202556021884
44453,280031.99008690723
44454,870297.3411038271
44455,492901.991555542
44456,2818.658347747483
44457,1800826.1088892855
44458,3330.5846505256645
44459,318186.6332291775
44460,758525.2279482881
44461,582971.5812138366
44462,539569.3881911798
44463,401040.36184448545
44464,296768.0700863356
44465,489467.5763854431
44466,531489.7942507332
44467,1145221.1174733976
44468,872278.041340698
44469,952112.838978962
44470,672223.884179711
44471,908594.177207244
44472,412153.7192391241
44473,588626.969328491
44474,533022.4432853825
44475,3682.1620209452926
44476,3323.4271183366964
44477,832846.1588498773
44478,828549.7986438489
44479,871178.268041195
44480,211390.19228138754
44481,532095.6732150462
44482,547345.3182425582
44483,2682.238253020398
44484,824615.125608212
44485,3208.094800397408
44486,805863.8545768545
44487,3288.2651774767746
44488,456792.35209143464
44489,536008.081253321
44490,479624.1805159303
44491,658537.5331735949
44492,378415.14427199616
44493,3465.213265967656
44494,1077157.4682769158
44495,724119.4913431284
44496,421296.17638674664
44497,4245.077628369349
